"Sigla Provincia";"Denominazione Provincia";"Codice ISTAT Comune";"Denominazione Comune";"Gestore Edificio";"Edifici Attivo (SI-NO)";"Codice Edificio";"Codice Istituzione Scolastica";"Codice Plesso Scolastico";"Denominazione Plesso Scolastico";"Via Piazza";"Denominazione Strada";"Civico";"Tipologia Scuola";"Latitudine";"Longitudine";"Spazi Didattici";"Auditorium Aula Magna";"Mensa";"Palestra Piscina";"Spazi Amministrativi";"Proprietario Edificio"
"PD";"Padova";"028064";"Piombino Dese";"COMUNE";"SI";"0280643392";"PDIC86300R";"PDEE863042";"Primaria - Torreselle";"Via";"Piave";"47";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028064";"Piombino Dese";"COMUNE";"SI";"0280643393";"PDIC86300R";"PDEE863031";"Primaria - Don Lorenzo Milani";"Via";"RONCHI SX";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028064";"Piombino Dese";"COMUNE";"SI";"0280643394";"PDIC86300R";"PDAA86301N";"Infanzia - Walt Disney";"Via";"RONCHI SX";"7";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"NO";"0280653246";;;;"Via";"Castello";"20";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653243";"PDIC89900G";"PDMM89901L";"Sec. I - E. C. Davila";"Via";"Villa";"58";"SECONDARIA PRIMO GRADO";"45.307064";"12.077269";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653245";"PDIC89900G";"PDMM89901L";"Sec. I - E. C. Davila";"Via";"Villa";"58";"SECONDARIA PRIMO GRADO";"45.306725";"12.076964";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653247";"PDIC89900G";"PDMM89901L";"Sec. I - E. C. Davila";"Via";"S. FRANCESCO";"2";"SECONDARIA PRIMO GRADO";"45.293398";"12.034306";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653249";"PDIC89900G";"PDMM89901L";"Sec. I - E. C. Davila";"Via";"S. FRANCESCO";"2";"SECONDARIA PRIMO GRADO";"45.293156";"12.034674";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653252";"PDIC89900G";"PDAA89901C";"Infanzia - Sant`Anna";"Viale";"petrarca";"47";"INFANZIA";"45.305620";"12.032947";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653253";"PDIC89900G";"PDAA89903E";"Infanzia - Piovega";"Via";"Piovega";"4";"INFANZIA";"45.318172";"12.019534";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653254";"PDIC8AA004";"PDAA8AA022";"Infanzia - Tognana";"Via";"MONTAGNON";"17";"INFANZIA";"45.285911";"12.056991";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653255";"PDIC89900G";"PDAA89902D";"Infanzia - Borgo Rossi";"Via";"Ragazzi del 99";"5";"INFANZIA";"45.288459";"12.032150";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653256";"PDIC8AA004";"PDIC8AA004";"IC - Piove di Sacco 1";"Via";"Umberto I";"5";"ISTITUTO COMPRENSIVO";"45.293110";"12.036491";"0";"0";"0";"0";"1";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653257";"PDIC8AA004";"PDEE8AA016";"Primaria - Umberto I";"Via";"Umberto I";"1";"PRIMARIA";"45.293387";"12.036725";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653258";"PDIC8AA004";"PDEE8AA016";"Primaria - Umberto I";"Via";"Luigi Lucchini";"2";"PRIMARIA";"45.293570";"12.037248";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653259";"PDIC8AA004";"PDEE8AA016";"Primaria - Umberto I";"Via";"Umberto I";"3";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653262";"PDIC8AA004";"PDEE8AA038";"Primaria - G. Zanella";"Piazza";"Monumento";"23";"PRIMARIA";"45.309742";"12.074333";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653263";"PDIC8AA004";"PDEE8AA027";"Primaria - Guglielmo Marconi";"Via";"Appennini";"2";"PRIMARIA";"45.276525";"12.028237";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653264";"PDIC89900G";"PDEE89903Q";"Primaria - Dante Alighieri";"Viale";"petrarca";"43";"PRIMARIA";"45.305569";"12.033574";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653265";"PDIC89900G";"PDEE89903Q";"Primaria - Dante Alighieri";"Viale";"petrarca";"39";"PRIMARIA";"45.305476";"12.034349";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653266";"PDIC89900G";"PDEE89901N";"Primaria - Maria Boschetti Alberti";"Via";"BERNARDO DA PIOVE";"18";"PRIMARIA";"45.287679";"12.034387";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280653267";"PDIC89900G";"PDEE89901N";"Primaria - Maria Boschetti Alberti";"Via";"IV Novembre";"19";"PRIMARIA";"45.287976";"12.033703";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"COMUNE";"SI";"0280654226";"PDIC8AA004";"PDMM8AA015";"Sec. I - Rgina Margherita";"Via";"FABRIZIO DE ANDRE";"2";"SECONDARIA PRIMO GRADO";"45.305853";"12.031969";"1";"1";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"NO";"0280654223";;;;"Via";"ORTAZZI";"11";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654215";"PDIS00200D";"PDPM002011";"IM - Albert Einstein";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654215";"PDIS00200D";"PDPS00201X";"LS - Albert Einstein";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654215";"PDIS00200D";"PDTF002012";"ITI - Gerolamo Cardano";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654216";"PDIS00200D";"PDIS00200D";"IIS - Albert Einstein";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654216";"PDIS00200D";"PDPM002011";"IM - Albert Einstein";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654217";"PDIS00200D";"PDPM002011";"IM - Albert Einstein";"Via";"PARINI (CON AMPLIAMENTO 2010)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"1";"1";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654218";"PDIS02100V";"PDIS02100V";"IIS - Enrico De Nicola";"Via";"PARINI (AUDITORIUM/PALESTRA)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654218";"PDIS02100V";"PDRC02101T";"IPSCT - Enrico De Nicola";"Via";"PARINI (AUDITORIUM/PALESTRA)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654218";"PDIS02100V";"PDTD021015";"ITC - De Nicola";"Via";"PARINI (AUDITORIUM/PALESTRA)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654222";"PDIS02100V";"PDRC02101T";"IPSCT - Enrico De Nicola";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654222";"PDIS02100V";"PDTD021015";"ITC - De Nicola";"Via";"PARINI";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"0";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654224";"PDIS02100V";"PDRC02101T";"IPSCT - Enrico De Nicola";"Via";"PARINI (CON AMPLIAMENTO 2010)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"1";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654224";"PDIS02100V";"PDTD021015";"ITC - De Nicola";"Via";"PARINI (CON AMPLIAMENTO 2010)";"10";"SECONDARIA SECONDO GRADO";;;"1";"0";"0";"0";"1";"Provincia"
"PD";"Padova";"028065";"Piove di Sacco";"PROVINCIA-CITTA_METROPOLITANA";"SI";"0280654225";"PDIS00200D";"PDPM002011";"IM - Albert Einstein";"Via";"Parini (ARCOSTRUTTURA)";"10";"SECONDARIA SECONDO GRADO";;;"0";"0";"0";"1";"0";"Provincia"
"PD";"Padova";"028066";"Polverara";"COMUNE";"NO";"0280663241";;;;"Via";"Roma";"17";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028066";"Polverara";"COMUNE";"SI";"0280660573";"PDIC825002";"PDMM825024";"Sec. I - Polverara";"Via";"Roma";"17";"SECONDARIA PRIMO GRADO";"45.309105";"11.956565";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028066";"Polverara";"COMUNE";"SI";"0280663237";"PDIC825002";"PDAA82502X";"Infanzia - Ai Gloriosi Cadui";"Via";"Roma";"2";"INFANZIA";"45.309773";"11.956357";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028066";"Polverara";"COMUNE";"SI";"0280663238";"PDIC825002";"PDAA82502X";"Infanzia - Ai Gloriosi Cadui";"Via";"Roma";"2";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028066";"Polverara";"COMUNE";"SI";"0280663239";"PDIC825002";"PDMM825024";"Sec. I - Polverara";"Via";"Roma";"19";"SECONDARIA PRIMO GRADO";"45.308588";"11.956537";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028066";"Polverara";"COMUNE";"SI";"0280663240";"PDIC825002";"PDEE825036";"Primaria - Polverara";"Via";"Roma";"17";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028067";"Ponso";"COMUNE";"NO";"0280671259";;;;"Via";"Chiesa";"85";;"45.193590";"11.584257";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028067";"Ponso";"COMUNE";"SI";"0280671256";"PDIC831009";"PDIC831009";"IC - Ponso";"Via";"ROSSELLE";"12";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028067";"Ponso";"COMUNE";"SI";"0280671256";"PDIC831009";"PDMM83101A";"Sec. I - Angelo Giuseppe Roncalli";"Via";"ROSSELLE";"12";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028067";"Ponso";"COMUNE";"SI";"0280671260";"PDIC831009";"PDEE83104E";"Primaria - Carlo Collodi";"Via";"ROSSELLE";"16";"PRIMARIA";;;"1";"0";"1";"0";"0";"Comune"
"PD";"Padova";"028068";"Pontelongo";"COMUNE";"NO";"0280681314";;;;"Largo";"CAVALIERI V. VENETO";"11";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028068";"Pontelongo";"COMUNE";"NO";"0280681315";;;;"Largo";"CAVALIERI V. VENETO";"0";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028068";"Pontelongo";"COMUNE";"SI";"0280681316";"PDIC89900G";"PDMM89902N";"Sec. I - Pontelongo";"Vicolo";"SERRAVALLE";"4";"SECONDARIA PRIMO GRADO";"45.250757";"12.018971";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028068";"Pontelongo";"COMUNE";"SI";"0280683231";"PDIC89900G";"PDEE89902P";"Primaria - Maria Montessori";"Largo";"Cavalieri di Vittorio Veneto";"11";"PRIMARIA";"45.251320";"12.019950";"1";"0";"1";"0";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692790";"PDIC84400B";"PDIC84400B";"IC - San Nicolo`";"Via";"DON ORIONE";"1";"ISTITUTO COMPRENSIVO";"45.366991";"11.935710";"1";"0";"0";"0";"1";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692790";"PDIC84400B";"PDMM84401C";"Sec. I - Andrea Doria";"Via";"DON ORIONE";"1";"SECONDARIA PRIMO GRADO";"45.366991";"11.935710";"1";"0";"0";"0";"1";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692791";"PDIC84400B";"PDMM84401C";"Sec. I - Andrea Doria";"Via";"DON ORIONE";"1";"SECONDARIA PRIMO GRADO";"45.366994";"11.93571";"1";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692792";"PDIC84400B";"PDEE84402E";"Primaria - Padre Reginaldo Giuliani";"Via";"GIORATO";"24";"PRIMARIA";"45.365174";"11.937617";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692793";"PDIC84400B";"PDMM84401C";"Sec. I - Andrea Doria";"Via";"Pascoli";"0";"SECONDARIA PRIMO GRADO";"45.369845";"11.916353";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692799";"PDIC84400B";"PDEE84403G";"Primaria - Roncaglia";"Via";"medici";"10";"PRIMARIA";"45.374337";"11.917166";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692801";"PDIC84400B";"PDMM84401C";"Sec. I - Andrea Doria";"Via";"Pascoli";"0";"SECONDARIA PRIMO GRADO";"45.369344";"11.916180";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692802";"PDIC84400B";"PDEE84401D";"Primaria - Rio";"Via";"GASPARINI";"4";"PRIMARIA";"45.362827";"11.907499";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028069";"Ponte San Nicolo`";"COMUNE";"SI";"0280692805";"PDIC84400B";"PDAA844018";"Infanzia - Roncajette";"Via";"san fidenzio";"13";"INFANZIA";"45.343486";"11.93775";"1";"0";"1";"0";"0";"Comune"
"PD";"Padova";"028070";"Pozzonovo";"COMUNE";"SI";"0280702915";"PDIC82200E";"PDEE82201L";"Primaria - Vittorino da Feltre";"Via";"Dante Alighieri";"17";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028070";"Pozzonovo";"COMUNE";"SI";"0280702918";"PDIC82200E";"PDEE82201L";"Primaria - Vittorino da Feltre";"Piazza";"GIACOMO LEOPARDI";"4";"PRIMARIA";;;"1";"0";"0";"0";"1";"Comune"
"PD";"Padova";"028070";"Pozzonovo";"COMUNE";"SI";"0280702918";"PDIC82200E";"PDMM82202L";"Sec. I - Pozzonovo";"Piazza";"GIACOMO LEOPARDI";"4";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"1";"Comune"
"PD";"Padova";"028071";"Rovolon";"COMUNE";"SI";"0280712207";"PDIC858009";"PDMM85801A";"Sec. I - Rovolon";"Via";"San Francesco";"20";"SECONDARIA PRIMO GRADO";"45.387088";"11.651594";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028071";"Rovolon";"COMUNE";"SI";"0280712208";"PDIC858009";"PDEE85804E";"Primaria - Bastia";"Via";"S. FRANCESCO";"22";"PRIMARIA";"45.387452";"11.65161";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028071";"Rovolon";"COMUNE";"SI";"0280712209";"PDIC858009";"PDMM85801A";"Sec. I - Rovolon";"Via";"San Francesco";"22";"SECONDARIA PRIMO GRADO";"45.387657";"11.651422";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028071";"Rovolon";"COMUNE";"SI";"0280712211";"PDIC858009";"PDAA858027";"Infanzia - Carbonara";"Via";"G. Rodari";"08-ott";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280721288";"PDIC85100E";"PDIC85100E";"IC - Michelangelo Buonarroti";"Viale";"Po";"20";"ISTITUTO COMPRENSIVO";"45.424063";"11.819492";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280721288";"PDIC85100E";"PDMM85101G";"Sec. I - Michelangelo Buonarroti";"Viale";"Po";"20";"SECONDARIA PRIMO GRADO";"45.424063";"11.819492";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280721294";"PDIC85100E";"PDMM85101G";"Sec. I - Michelangelo Buonarroti";"Via";"Rovigo";"1";"SECONDARIA PRIMO GRADO";"45.428783";"11.791091";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722085";"PDIC85100E";"PDEE85103P";"Primaria - Sorelle Agazzi";"Via";"Boschetta";"2";"PRIMARIA";"45.445010";"11.815759";"1";"0";"1";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722086";"PDIC85100E";"PDAA85102C";"Infanzia - Mary Poppins";"Via";"Rolandino";"4";"INFANZIA";"45.419403";"11.824236";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722087";"PDIC85100E";"PDEE85102N";"Primaria - Guglielmo Marconi";"Via";"Borromeo";"14";"PRIMARIA";"45.421841";"11.813031";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722088";"PDIC85100E";"PDEE85104Q";"Primaria - Salvo D`Acquisto";"Via";"Belle Putte";"1";"PRIMARIA";"45.443373";"11.794945";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722089";"PDIC85100E";"PDEE85105R";"Primaria - Leonardo Da Vinci";"Viale";"Po";"16";"PRIMARIA";"45.423232";"11.819292";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722090";"PDIC85100E";"PDIC85100E";"IC - Michelangelo Buonarroti";"Viale";"Po";"18";"ISTITUTO COMPRENSIVO";"45.424776";"11.819905";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722091";"PDIC85100E";"PDMM85101G";"Sec. I - Michelangelo Buonarroti";"Via";"Rovigo";"3";"SECONDARIA PRIMO GRADO";"45.428243";"11.791318";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722094";"PDIC85100E";"PDIC85100E";"IC - Michelangelo Buonarroti";"Via";"Po";"20";"ISTITUTO COMPRENSIVO";"45.424425";"11.820105";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028072";"Rubano";"COMUNE";"SI";"0280722095";"PDIC85100E";"PDEE85101L";"Primaria - Giovanni Pascoli";"Via";"Don Milani";"4";"PRIMARIA";"45.428576";"11.792358";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028073";"Saccolongo";"COMUNE";"SI";"0280732211";"PDIC89800Q";"PDEE89803X";"Primaria - Giovanni Pascoli";"Via";"San Leopoldo";"2";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028073";"Saccolongo";"COMUNE";"SI";"0280732212";"PDIC89800Q";"PDMM89802T";"Sec. I - Saccolongo";"Via";"Pio XII";"1";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028073";"Saccolongo";"COMUNE";"SI";"0280732215";"PDIC89800Q";"PDEE89803X";"Primaria - Giovanni Pascoli";"Via";"San Leopoldo";"4";"PRIMARIA";;;"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028073";"Saccolongo";"COMUNE";"SI";"0280732215";"PDIC89800Q";"PDMM89802T";"Sec. I - Saccolongo";"Via";"San Leopoldo";"4";"SECONDARIA PRIMO GRADO";;;"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280752934";"PDIC840004";"PDEE840038";"Primaria - Cavino";"Via";"Toti";"1";"PRIMARIA";"45.525779";"11.887868";"0";"0";"0";"1";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280753395";"PDIC840004";"PDIC840004";"IC - San Giorgio delle Pertiche";"Via";"Roma";"89";"ISTITUTO COMPRENSIVO";"45.540248";"11.910342";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280753395";"PDIC840004";"PDMM840015";"Sec. I - Marco Polo";"Via";"Roma";"89";"SECONDARIA PRIMO GRADO";"45.540248";"11.910342";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280753396";"PDIC840004";"PDEE840016";"Primaria - Ugo Foscolo";"Via";"Roma";"87";"PRIMARIA";"45.540643";"11.910498";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280753397";"PDIC840004";"PDEE840038";"Primaria - Cavino";"Via";"Toti";"1";"PRIMARIA";"45.525505";"11.887629";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028075";"San Giorgio delle Pertiche";"COMUNE";"SI";"0280753398";"PDIC840004";"PDEE840027";"Primaria - Arsego";"Via";"Roma";"364";"PRIMARIA";"45.543117";"11.875801";"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028076";"San Giorgio in Bosco";"COMUNE";"NO";"0280760862";;;;"Via";"Chiesa";"155";;;;"1";"0";"0";"0";"0";"Comune"
"PD";"Padova";"028076";"San Giorgio in Bosco";"COMUNE";"SI";"0280760857";"PDIC859005";"PDAA859012";"Infanzia - Arcobaleno";"Piazza";"XXIX APRILE";"178";"INFANZIA";"45.603916";"11.832555";"1";"0";"1";"0";"0";"Comune"
